platform,viewer_id,received_date,event_name
ios,KI50585482C76F478B9E79787F084A55AB,2016-11-08,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-08,watched-ad
ios,KIA2CCFAA97AC14E7FB110ACB3D3DE5580,2016-11-07,watched-ad
ios,KIFACF4CF94C584115B5B0B36A38C93E61,2016-11-07,watched-ad
ios,KIAE8730032E1E464393487AEF49FF1D2C,2016-11-07,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-ad
ios,KIB7E6CD48B1D0435EA6AA5852464F68BD,2016-11-07,watched-ad
ios,KI394B7CF0D5094C89A57FDB7F58B851B7,2016-11-07,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-ad
ios,KI4B8D100D2DE642FD81F63BF18CCBDE36,2016-11-07,watched-ad
ios,KIAE8730032E1E464393487AEF49FF1D2C,2016-11-07,watched-ad
android,KAedb9a9eebaa543978cde7c31703681e4,2016-11-07,watched-ad
ios,KI370742720F29472B8484E877CB68ECF7,2016-11-07,watched-ad
android,KAbc6dcd3ce45b4e5c84c005c4939ffe3e,2016-11-07,watched-video
android,KAc13e6f8fdf4848248d5df97885608ac8,2016-11-08,watched-ad
ios,KIFACF4CF94C584115B5B0B36A38C93E61,2016-11-07,watched-ad
ios,KI8D2871DB630F42CB973342FD73B2BC88,2016-11-08,watched-live
android,KAff5bca5f381a40ee9616bc902d491d0b,2016-11-07,watched-ad
android,KAdd24a922d742487d94266c482effe877,2016-11-08,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-08,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-08,watched-ad
ios,KI28B97962843B426FA2889FDE210D81CB,2016-11-08,watched-ad
android,KA23f08de200ee4991a64c7a0763dc47cb,2016-11-08,watched-ad
android,KAc408cc7acbf54ccd96fded0178955aeb,2016-11-08,visited-show
android,KA3923db89eaef49609a5073828b90970f,2016-11-08,watched-ad
ios,KI186044D3C56742869E530CE5BFE290EF,2016-11-08,watched-ad
ios,KI540F2EC63DF0411FA71640E1518B4CCE,2016-11-08,watched-ad
android,KAbc6dcd3ce45b4e5c84c005c4939ffe3e,2016-11-08,watched-ad
ios,KI5D13AEA2FF2E4E3B83E9BEF066819F1E,2016-11-08,visited-show
ios,KI4A035E366E604783B19AFFE76C7FB003,2016-11-09,watched-ad
ios,KIF21BA236868145DAA855C3FD916A2BA9,2016-11-09,watched-ad
ios,KIA46942444ABC470D919A9B2D7881BD21,2016-11-08,watched-ad
android,KAd78cae716d934c649814d2f9e6941abf,2016-11-08,watched-ad
android,KA4a8d23c9b165431fa66afa46e0dc7381,2016-11-08,watched-video
ios,KI6C1E956F0F43427E948E53571D00B5F9,2016-11-09,watched-ad
android,KA40080d10a1ff4728b4192c6d88358b36,2016-11-08,watched-ad
android,KA9bdeaf02dc4840968a275b6d663274f7,2016-11-09,logged-in
ios,KIAE8730032E1E464393487AEF49FF1D2C,2016-11-07,watched-ad
ios,KI91E08E1037694C7587A3AFD3E09E217B,2016-11-07,logged-in
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-ad
ios,KI50D62B67111D46898B08B9186E55F2A0,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KI4B8D100D2DE642FD81F63BF18CCBDE36,2016-11-07,watched-ad
ios,KIF70D7A52FAD24BDD966A589EA4578AF2,2016-11-07,watched-ad
ios,KI19C51306DE15494C8C8C3FBE932B8320,2016-11-07,watched-ad
ios,KIA77D2DE2C1CA4136B7303A7D8B088C62,2016-11-07,visited-show
ios,KI4B8D100D2DE642FD81F63BF18CCBDE36,2016-11-07,watched-ad
ios,KIF70D7A52FAD24BDD966A589EA4578AF2,2016-11-07,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,logged-in
ios,KIA81CFFD1097E446B80E78B7961F0A15D,2016-11-07,watched-ad
ios,KI6BA21DFE330E40E4BC6D18D17BBE4746,2016-11-07,watched-ad
ios,KIADD8D7FF5DCE4566A1E0DA9460D023BB,2016-11-07,visited-show
ios,KI74478BF0E8DC4CFF894B5D768FD70EAD,2016-11-07,visited-show
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-video
ios,KI19C51306DE15494C8C8C3FBE932B8320,2016-11-07,watched-video
ios,KI485E23C7A34B439CB460405FCE65DD77,2016-11-08,visited-show
android,KAd78cae716d934c649814d2f9e6941abf,2016-11-08,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-ad
ios,KIBC8E8A32316C4293BA2170A47F6FD4E9,2016-11-07,watched-ad
ios,KI14275A4CA38D453BABDCC0F61C1588AA,2016-11-08,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-ad
ios,KIECAF1846406D428E91B4C60C97FF0453,2016-11-08,watched-ad
ios,KIB08C38BD7AF84BE98F82EDD12E9FC468,2016-11-08,watched-ad
android,KAa306198bcb1f4c1fbdc34673b486d025,2016-11-08,watched-ad
ios,KI4C0D1FD3449F416392352148A51E45A1,2016-11-08,watched-ad
ios,KI4C0D1FD3449F416392352148A51E45A1,2016-11-08,watched-ad
ios,KI173C3EB5752445C8B6A8878A95263CA6,2016-11-08,watched-ad
android,KA44f5ec18bd0b4df982d8de80234ff8a9,2016-11-08,watched-video
ios,KI14275A4CA38D453BABDCC0F61C1588AA,2016-11-08,watched-ad
ios,KI186044D3C56742869E530CE5BFE290EF,2016-11-08,watched-ad
android,KA8438011e74cb4792ae368763988813ab,2016-11-09,watched-ad
ios,KID55BE76775484D1DA9D3B1C0B5156981,2016-11-08,visited-show
ios,KI84B6154569EF4C08845FDA57835D1BCC,2016-11-09,watched-ad
ios,KI0AB81FB1FCE341A490EA53F6B074EE3B,2016-11-07,watched-video
ios,KIE663C89CD24A44E09AD3C11EF2EAB92A,2016-11-07,watched-ad
android,KA6c46add7957a402b82174a8b30b192a9,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
android,KA3712f0444c2f4af79bafab642d6e15d4,2016-11-07,watched-ad
ios,KIBC8E8A32316C4293BA2170A47F6FD4E9,2016-11-07,watched-ad
ios,KI74478BF0E8DC4CFF894B5D768FD70EAD,2016-11-07,watched-ad
ios,KI16129348FE11459D97E4584E713F49E6,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-ad
ios,KI370742720F29472B8484E877CB68ECF7,2016-11-07,visited-show
ios,KI151C3DD130964763BA59A2F24D732B33,2016-11-07,watched-ad
ios,KIBE7F9C9C3C4E4E25A218DF0350986111,2016-11-07,watched-ad
ios,KIAE8730032E1E464393487AEF49FF1D2C,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KI6CD65CD9923843FF8904CC81675B0A08,2016-11-07,watched-ad
ios,KI4B8D100D2DE642FD81F63BF18CCBDE36,2016-11-07,watched-ad
ios,KIAC75F466A7D84C9E8D427ADFE76FC270,2016-11-07,watched-ad
android,KA644b889ab57e4f9399ded3f073fdd160,2016-11-07,watched-ad
android,KA3e97e2d85ff647deaf026418b1005c2f,2016-11-07,watched-video
ios,KI8E170485E93344AFA4FC6677AEF23587,2016-11-07,watched-ad
ios,KID9152844DB4B4CE08B9143C11F411E6C,2016-11-07,watched-ad
ios,KI151C3DD130964763BA59A2F24D732B33,2016-11-07,watched-ad
ios,KI74478BF0E8DC4CFF894B5D768FD70EAD,2016-11-07,watched-video
ios,KID6C2EACAF1B0409497E6AC70E4381415,2016-11-07,watched-ad
ios,KIBE7F9C9C3C4E4E25A218DF0350986111,2016-11-07,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-ad
ios,KI91F1EA57B2DA419AA29CA12D4BAE7AF1,2016-11-08,watched-ad
ios,KI107ED3B040F04E63A2EC108D4E3ECB75,2016-11-08,visited-show
ios,KIB7F97AED7C5E4114AD17A0D38AD54738,2016-11-08,watched-ad
ios,KIB002EDF01D724974A382BDD41A9402EB,2016-11-08,watched-ad
android,KA7dc09f74aca04dc0843708641e1534a2,2016-11-08,logged-in
ios,KI3DE0B9658BAE4A00A70E3EFCD162CBBA,2016-11-08,watched-ad
ios,KI789FB3022484450498391ACDA5951629,2016-11-08,watched-ad
ios,KI4D573A3B35DD4B23A9D59028E67DC30E,2016-11-08,watched-ad
ios,KIF4B9BC0BE92D47A9859FCDA0B934B0DE,2016-11-08,watched-ad
ios,KI87160D92372749AB9E181975FE1638ED,2016-11-08,watched-ad
android,KA69f7f9d5b6534ebbafe0e84f6f929db4,2016-11-09,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
ios,KI4A035E366E604783B19AFFE76C7FB003,2016-11-09,watched-ad
ios,KI4F6E70410676429290C5A0211815FA83,2016-11-09,watched-ad
ios,KI8DEF94D1D7AB484B8872BC2632771E00,2016-11-07,watched-ad
ios,KIDF40FFCEDB8146A98A102C8AC74DB071,2016-11-07,watched-ad
android,KA8bc548cb383c4fdd904b2822bb3c2394,2016-11-07,visited-show
ios,KIBE7F9C9C3C4E4E25A218DF0350986111,2016-11-07,watched-video
ios,KI151C3DD130964763BA59A2F24D732B33,2016-11-07,watched-ad
ios,KI8E170485E93344AFA4FC6677AEF23587,2016-11-07,watched-ad
ios,KIAE8730032E1E464393487AEF49FF1D2C,2016-11-07,watched-ad
ios,KI8562B404E63C477DB0AF046EBBD85F59,2016-11-07,watched-ad
ios,KI19C51306DE15494C8C8C3FBE932B8320,2016-11-07,watched-ad
android,KA28c1aed0c250405c9c0a850c6f3c7ff0,2016-11-07,logged-in
ios,KI36FF799E6398472FBD4D32A929B8CC32,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KI6CD65CD9923843FF8904CC81675B0A08,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KIB8D73DB82B5244C3BBB4D68AE918A464,2016-11-08,watched-video
ios,KI0D925F08319C46678CD10B8520DA6A3C,2016-11-08,watched-ad
android,KAd78cae716d934c649814d2f9e6941abf,2016-11-07,watched-ad
ios,KI10F2986674C2458FAC2B1361800A5666,2016-11-07,watched-ad
ios,KI7630EEA7F3E24677A20AE520A5A5C71D,2016-11-08,watched-ad
android,KA66655a199fb94184984e8de5a2943539,2016-11-08,watched-ad
ios,KIB002EDF01D724974A382BDD41A9402EB,2016-11-08,watched-ad
ios,KI7630EEA7F3E24677A20AE520A5A5C71D,2016-11-08,watched-ad
android,KA9fc7ea8182434013aa32b2463e41ba3f,2016-11-08,watched-ad
android,KAdd7fbef89c904307879c0bd08f8fd91d,2016-11-08,visited-show
android,KAf5a8796bd2484b84a9866aee73b60a24,2016-11-08,logged-in
android,KA04bfcac1bfa34d40b9df0f1869aa93b1,2016-11-08,watched-ad
ios,KIF4B9BC0BE92D47A9859FCDA0B934B0DE,2016-11-08,watched-ad
android,KA0800b9b4e9c6438fa2dca73b49e1de48,2016-11-08,watched-ad
android,KA5a5881b2f0484b3fb14bfefafaaf265e,2016-11-08,logged-in
ios,KI91F1EA57B2DA419AA29CA12D4BAE7AF1,2016-11-09,watched-ad
android,KA36e2769caf994cf9bac5f81d456e1b90,2016-11-09,watched-ad
ios,KI0D583B5254CC43D19932791469983A37,2016-11-08,watched-video
android,KA711780c6bc284d769ddc9f120dd783a0,2016-11-09,logged-in
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-08,watched-live
android,KAf882948b82ca492d83f8e2d2b97887b8,2016-11-08,visited-show
ios,KI15EED78458B2456C9D3A632B8D0D5433,2016-11-07,watched-live
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KIA2CCFAA97AC14E7FB110ACB3D3DE5580,2016-11-07,watched-ad
ios,KI8DEF94D1D7AB484B8872BC2632771E00,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
android,KAef414a61dbfc4604b89cd047947dfed9,2016-11-07,watched-video
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-07,watched-ad
ios,KIA2CCFAA97AC14E7FB110ACB3D3DE5580,2016-11-07,watched-ad
ios,KIE8C0AA7285B74F72A27420443768937F,2016-11-07,visited-show
ios,KI4D084B71AFB14E05A8A17C8E310D6CA7,2016-11-07,visited-show
android,KA622b14d9375747cf99d62308f7d6bee6,2016-11-07,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-07,visited-show
ios,KIFACF4CF94C584115B5B0B36A38C93E61,2016-11-07,watched-ad
ios,KI4B8D100D2DE642FD81F63BF18CCBDE36,2016-11-07,watched-ad
ios,KIF70D7A52FAD24BDD966A589EA4578AF2,2016-11-07,watched-video
android,KAbc6dcd3ce45b4e5c84c005c4939ffe3e,2016-11-07,watched-ad
ios,KI8E170485E93344AFA4FC6677AEF23587,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
android,KAcfb38efc0f10446ebcfdc8b90f764960,2016-11-07,visited-show
ios,KIE64B84CD466E46AFB737D2E59F7B2DF5,2016-11-07,watched-ad
ios,KIBC8E8A32316C4293BA2170A47F6FD4E9,2016-11-07,watched-ad
android,KAf5a8796bd2484b84a9866aee73b60a24,2016-11-08,logged-in
ios,KI481F2D6CC2EC424DB35E1C7F350F73D2,2016-11-08,watched-ad
ios,KI485582DB6CD345C789B0A9FE0C911ACC,2016-11-08,watched-ad
ios,KIAE8730032E1E464393487AEF49FF1D2C,2016-11-07,watched-ad
android,KA533dedf365204e2b96005926f5ebabfa,2016-11-08,logged-in
android,KA64cbddef051d4f49abfc5659268d8cee,2016-11-08,visited-show
ios,KI50585482C76F478B9E79787F084A55AB,2016-11-08,watched-ad
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-08,watched-live
ios,KI6DFB53AE21BD4412A38D381B66255B99,2016-11-08,watched-video
ios,KI6BA21DFE330E40E4BC6D18D17BBE4746,2016-11-08,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-09,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-08,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
android,KAfd2776a40d6c46e994f06c8b3f58ce56,2016-11-08,logged-in
android,KA1e45dbf30ef34635afbd5bd742f41aec,2016-11-08,visited-show
ios,KI19C51306DE15494C8C8C3FBE932B8320,2016-11-07,watched-ad
ios,KIA81CFFD1097E446B80E78B7961F0A15D,2016-11-07,watched-ad
ios,KIC8636AC6DAD3449A8284751FAB7A46AB,2016-11-07,watched-ad
ios,KI15EED78458B2456C9D3A632B8D0D5433,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KIDF40FFCEDB8146A98A102C8AC74DB071,2016-11-07,watched-ad
android,KA345c2e8cafc44014a2e15a9f0ec59890,2016-11-07,visited-show
ios,KIFB55ED6171794A6F96CAAD3745CF3B56,2016-11-07,watched-video
ios,KI10F2986674C2458FAC2B1361800A5666,2016-11-07,watched-ad
ios,KIE085E34C13D0401F9A7D5EDB14610C1F,2016-11-07,visited-show
ios,KI757BD8FA443244FF9343BB5888C83924,2016-11-07,watched-ad
ios,KIAC75F466A7D84C9E8D427ADFE76FC270,2016-11-07,watched-ad
ios,KI471863D54B67443CA8C1F192C801B695,2016-11-07,watched-ad
ios,KIFACF4CF94C584115B5B0B36A38C93E61,2016-11-07,watched-ad
ios,KI168BC2AD3BFC4F629FBABA0016C4F745,2016-11-07,watched-ad
ios,KI19C51306DE15494C8C8C3FBE932B8320,2016-11-07,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-video
android,KA26bb5a7f6cf04936b9d8f72cd521cff8,2016-11-07,watched-video
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-video
ios,KIBE4B39F8171245BA9A11405B59E6EE11,2016-11-08,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-07,visited-show
ios,KIE64B84CD466E46AFB737D2E59F7B2DF5,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
android,KAd78cae716d934c649814d2f9e6941abf,2016-11-08,visited-show
ios,KIF4B9BC0BE92D47A9859FCDA0B934B0DE,2016-11-08,watched-ad
android,KA2b577749d61d438985a1be65433a0134,2016-11-07,logged-in
ios,KIAB0E8FEB1F6446C2861A1A5B0084105B,2016-11-08,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KI36FF799E6398472FBD4D32A929B8CC32,2016-11-08,watched-ad
android,KA0ba7e4a079904cdebf1f73a28b48de96,2016-11-08,watched-video
ios,KI50585482C76F478B9E79787F084A55AB,2016-11-08,watched-ad
ios,KIC9D7BDDEFEFD4855A917ECF2C727707B,2016-11-08,watched-video
ios,KI977F703082404446B0309B6DD97704A3,2016-11-08,watched-ad
android,KAd78cae716d934c649814d2f9e6941abf,2016-11-08,visited-show
ios,KI28343120A250433FBCCC3291EE63E7FE,2016-11-08,watched-ad
ios,KI6BA21DFE330E40E4BC6D18D17BBE4746,2016-11-08,watched-ad
ios,KI186044D3C56742869E530CE5BFE290EF,2016-11-08,watched-ad
ios,KI8C45F234E9614FD69DA24A5F6EE8CCAF,2016-11-08,watched-ad
android,KA9e23efcd60b541ea8f5fba1635476d83,2016-11-08,watched-ad
ios,KI561B97FBDBEE41669BE85B3782D6796D,2016-11-09,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
android,KAff5bca5f381a40ee9616bc902d491d0b,2016-11-07,watched-ad
android,KAb9a8dbd7ca8c4a1eab64ab551c3295fe,2016-11-07,logged-in
android,KAc8a58de04c8844fda51bef536da90714,2016-11-07,watched-ad
android,KA0f9f99d04cd9489a91d46c6de81f9a99,2016-11-07,watched-ad
ios,KI394B7CF0D5094C89A57FDB7F58B851B7,2016-11-07,watched-ad
ios,KIFACF4CF94C584115B5B0B36A38C93E61,2016-11-07,watched-ad
ios,KIDF40FFCEDB8146A98A102C8AC74DB071,2016-11-07,watched-ad
ios,KI757BD8FA443244FF9343BB5888C83924,2016-11-07,watched-ad
android,KA2790278247604569b2686de5154018f2,2016-11-07,watched-video
ios,KIBAD3830B1DF443B9B066BAFDA5C7BB1F,2016-11-07,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-07,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-ad
android,KA28c1aed0c250405c9c0a850c6f3c7ff0,2016-11-07,visited-show
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-ad
ios,KI757BD8FA443244FF9343BB5888C83924,2016-11-07,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,visited-show
ios,KI69B8B965655B449BB9CC2CC84072ADD5,2016-11-08,watched-ad
android,KA4a8d23c9b165431fa66afa46e0dc7381,2016-11-08,watched-ad
android,KAbc6dcd3ce45b4e5c84c005c4939ffe3e,2016-11-07,watched-ad
ios,KI94E6B93B5A83459EB53794C4F45F9CFE,2016-11-07,visited-show
ios,KI88CE1207616843A9B5219156AAF687E7,2016-11-08,watched-ad
ios,KI84E01576A92A46FC9F828A9DF3DF681B,2016-11-08,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-08,watched-ad
ios,KI7630EEA7F3E24677A20AE520A5A5C71D,2016-11-08,watched-ad
android,KAdd24a922d742487d94266c482effe877,2016-11-08,watched-ad
ios,KI87E24D97AA8C4731A37BA50CB3E89D5C,2016-11-08,watched-ad
android,KA5eda1349af534fce839a51d0455de289,2016-11-08,watched-ad
ios,KIB002EDF01D724974A382BDD41A9402EB,2016-11-08,watched-ad
ios,KI1C1A02D370B147D7BB4940127B4775F7,2016-11-09,watched-ad
ios,KIB7F97AED7C5E4114AD17A0D38AD54738,2016-11-08,watched-ad
ios,KI28B97962843B426FA2889FDE210D81CB,2016-11-08,watched-video
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-08,visited-show
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-09,watched-video
android,KA4f06d38ad60d4226949f25d2a8680e91,2016-11-08,visited-show
ios,KIC9DF567680124865932B5F36A953AD28,2016-11-09,watched-video
ios,KI4B8D100D2DE642FD81F63BF18CCBDE36,2016-11-07,watched-ad
android,KA97e8086c8e294638b39dc2a2613b5cda,2016-11-07,watched-video
ios,KIA2CCFAA97AC14E7FB110ACB3D3DE5580,2016-11-07,watched-ad
android,KA4df90c6b43db44e3ad2165d7ced7b030,2016-11-07,visited-show
ios,KIA43332667DB04794A9EC352D798BBC8A,2016-11-07,watched-ad
ios,KI7630EEA7F3E24677A20AE520A5A5C71D,2016-11-07,watched-ad
ios,KIBC8E8A32316C4293BA2170A47F6FD4E9,2016-11-07,watched-ad
android,KAf39726e89a06484fac0175154d7872ef,2016-11-07,visited-show
ios,KIFACF4CF94C584115B5B0B36A38C93E61,2016-11-07,watched-ad
android,KAbbd8a45e55fd45ff9b0dd1e747cf1696,2016-11-07,watched-ad
ios,KI186227DBEE3E4336AB9463E10EE181A6,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KIE663C89CD24A44E09AD3C11EF2EAB92A,2016-11-07,watched-video
ios,KIBE7F9C9C3C4E4E25A218DF0350986111,2016-11-07,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-07,watched-ad
ios,KI15EED78458B2456C9D3A632B8D0D5433,2016-11-07,watched-ad
android,KAb9a8dbd7ca8c4a1eab64ab551c3295fe,2016-11-07,watched-ad
ios,KI540F2EC63DF0411FA71640E1518B4CCE,2016-11-08,watched-ad
ios,KIA43332667DB04794A9EC352D798BBC8A,2016-11-08,watched-ad
android,KA4a8d23c9b165431fa66afa46e0dc7381,2016-11-08,watched-ad
ios,KI91E08E1037694C7587A3AFD3E09E217B,2016-11-07,watched-ad
ios,KI107ED3B040F04E63A2EC108D4E3ECB75,2016-11-08,visited-show
ios,KI3DE0B9658BAE4A00A70E3EFCD162CBBA,2016-11-08,watched-ad
ios,KIB08C38BD7AF84BE98F82EDD12E9FC468,2016-11-08,watched-ad
ios,KI9781893B827C44FB8A6F56BF2041CBAD,2016-11-08,watched-video
ios,KIECAF1846406D428E91B4C60C97FF0453,2016-11-08,watched-ad
ios,KI4335C6DC2BEB4D0DB518D6DB1BBAC248,2016-11-08,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-08,watched-ad
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-08,watched-live
ios,KIAB0E8FEB1F6446C2861A1A5B0084105B,2016-11-08,watched-ad
android,KA23f08de200ee4991a64c7a0763dc47cb,2016-11-08,watched-ad
android,KA426fff3b29fc4613a604e0dcf40cd3b9,2016-11-08,watched-ad
ios,KI173C3EB5752445C8B6A8878A95263CA6,2016-11-08,visited-show
android,KAdc486f7ee3e14ff78e28281a2fe45489,2016-11-08,watched-ad
android,KAa7f7cd3127a24993ac3112298631a566,2016-11-08,logged-in
ios,KI278CC58F0C5C440DBDF046CD77495928,2016-11-09,watched-ad
ios,KIEEAF13CDA13C4A17925717E7DF07EE74,2016-11-09,watched-ad
ios,KI50D62B67111D46898B08B9186E55F2A0,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
ios,KIA2CCFAA97AC14E7FB110ACB3D3DE5580,2016-11-07,watched-ad
ios,KIB08C38BD7AF84BE98F82EDD12E9FC468,2016-11-07,watched-video
ios,KI151C3DD130964763BA59A2F24D732B33,2016-11-07,watched-ad
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-07,visited-show
ios,KI471863D54B67443CA8C1F192C801B695,2016-11-07,watched-ad
android,KA776c83cf80ad48e09333083dc16f23ce,2016-11-07,visited-show
ios,KI394B7CF0D5094C89A57FDB7F58B851B7,2016-11-07,watched-ad
ios,KID9152844DB4B4CE08B9143C11F411E6C,2016-11-07,watched-ad
android,KAd78cae716d934c649814d2f9e6941abf,2016-11-07,watched-video
ios,KI6BA21DFE330E40E4BC6D18D17BBE4746,2016-11-07,watched-ad
ios,KI757BD8FA443244FF9343BB5888C83924,2016-11-07,watched-ad
ios,KIBC8E8A32316C4293BA2170A47F6FD4E9,2016-11-07,watched-ad
ios,KI4EBDC980A06F415A8CB4FED5E57C06C2,2016-11-07,watched-ad
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-07,watched-ad
ios,KID6C2EACAF1B0409497E6AC70E4381415,2016-11-07,watched-ad
ios,KI88CE1207616843A9B5219156AAF687E7,2016-11-08,watched-ad
ios,KI6CAE9F24F3B64919A911E541642EC2B7,2016-11-07,watched-ad
ios,KIF20D799D8D40476C95E19CC3B2870332,2016-11-08,watched-video
ios,KIA81CFFD1097E446B80E78B7961F0A15D,2016-11-07,logged-in
ios,KIE64B84CD466E46AFB737D2E59F7B2DF5,2016-11-07,watched-video
ios,KI370742720F29472B8484E877CB68ECF7,2016-11-08,watched-ad
ios,KIB7F97AED7C5E4114AD17A0D38AD54738,2016-11-08,watched-ad
android,KAa4d4585ef2c84a6e893e4abb09232489,2016-11-08,logged-in
android,KA1590ffbf52764cc2bc046c58a31efde3,2016-11-08,logged-in
ios,KI8D2871DB630F42CB973342FD73B2BC88,2016-11-08,watched-ad
ios,KI50585482C76F478B9E79787F084A55AB,2016-11-08,watched-ad
android,KA6d2c630ff75e4d518c7c656c15533476,2016-11-08,visited-show
ios,KIA46942444ABC470D919A9B2D7881BD21,2016-11-08,watched-video
ios,KI00DDB12E26E8424999AE2AE3D0CC85A4,2016-11-08,watched-ad
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-08,watched-ad
ios,KI8C45F234E9614FD69DA24A5F6EE8CCAF,2016-11-08,watched-ad
android,KA161514c438a54f40ae93918bc1e9d18c,2016-11-08,visited-show
ios,KI4C0D1FD3449F416392352148A51E45A1,2016-11-08,watched-ad
ios,KI692D1A63230C46BBBF71B25B12E3CD3A,2016-11-09,watched-video
ios,KI485582DB6CD345C789B0A9FE0C911ACC,2016-11-08,watched-ad
android,KA2dc7563e7f824e0baac208fcd53c56ce,2016-11-09,watched-video
ios,KI15EED78458B2456C9D3A632B8D0D5433,2016-11-07,watched-ad
android,KA1bd8bc97241a47089dc1fbbaa6e90cd0,2016-11-07,visited-show
ios,KID19194AD6EA44359ACD75FEE5D2B77CB,2016-11-07,watched-video
ios,KI370742720F29472B8484E877CB68ECF7,2016-11-07,watched-video
ios,KIA3C08F07A6C244AE953DB9AF933DB44C,2016-11-07,visited-show
ios,KI59CACF03BBF24BF886492BB9B74C70CB,2016-11-07,watched-ad
ios,KI15EED78458B2456C9D3A632B8D0D5433,2016-11-07,watched-ad
